word,entropy,freq,vowel,overlay,y1,y2,y3,mu,sigma
sandy,3.31740602,9897487,1,0,0.417589875,-1.330196814,0.421393503,3.75340437889099,1.02043640613556
eager,3.316234426,4175668,3,1,-0.119827837,2.03175038,-1.242790008,4.11584615707398,1.29213964939117
dirty,3.315921476,16101662,1,0,0.426756956,-1.28992677,0.50383837,3.6320641040802,0.946387112140656
unmet,3.315073228,590631,2,0,0.790876852,-0.11247907,-0.398247088,4.1487307548523,1.15878188610077
money,3.314866857,190205072,2,0,1.152216217,1.120090365,2.110656242,4.05988121032715,1.30392146110535
decay,3.314588471,4956622,2,0,0.798334238,-0.084117736,-0.340363142,4.17891073226929,1.20627093315125
thief,3.313497826,2970770,2,0,0.792585874,-0.097070614,-0.366377612,4.17329072952271,1.18508553504944
globe,3.312681564,14554904,2,0,0.813216869,-0.02180152,-0.212908594,4.24338483810425,1.32497882843018
media,3.312465932,216432510,3,0,1.593166291,2.568793994,1.761198433,4.56445503234863,2.07743334770203
spout,3.312353271,905624,2,0,0.786589359,-0.110541111,-0.393428346,4.15460252761841,1.16265022754669
broke,3.312007826,10460811,2,0,0.80419608,-0.048442093,-0.266917703,4.21764898300171,1.27693283557892
inlay,3.31127585,965778,2,0,0.78476774,-0.110193512,-0.392374571,4.15630578994751,1.1634749174118
aunty,3.31055422,239524,2,0,0.782085401,-0.114943572,-0.401811182,4.15006685256958,1.15563440322876
white,3.30957258,209863729,2,0,1.180202242,1.247666932,2.372033767,4.04013872146606,1.28810405731201
asset,3.309554705,18178753,2,1,-0.500353764,0.844196927,-0.35885505,4.24215364456177,1.29889237880707
break,3.309455314,51242970,2,0,0.877405063,0.216557097,0.273295968,3.93983387947083,1.23796808719635
shunt,3.309299736,604152,1,0,0.385293002,-1.390934349,0.300370247,4.00681781768799,1.11058831214905
built,3.309272106,61502894,2,0,0.896647723,0.283243757,0.409092401,3.94181489944458,1.31215190887451
pansy,3.309225619,420775,1,0,0.384809986,-1.392129368,0.297961661,4.01319456100464,1.1117821931839
knelt,3.308049664,429464,1,0,0.382713104,-1.392120286,0.298358067,4.0136890411377,1.11171615123749
infer,3.306797672,1104540,2,0,0.776984148,-0.109472003,-0.389466811,4.16231536865234,1.16568505764008
aorta,3.306795157,641057,3,1,-0.14353499,2.008393368,-1.287298584,4.15852642059326,1.30821084976196
broth,3.306691329,1297117,1,0,0.381927013,-1.386534909,0.31016337,3.98522853851318,1.10603964328766
whole,3.306491706,85202530,2,0,0.936860362,0.437189804,0.72333587,3.89933395385742,1.28132283687592
stank,3.306216511,100733,1,0,0.378791424,-1.394331074,0.294447239,4.02626800537109,1.11384224891663
sperm,3.305172544,5944531,1,0,0.388062864,-1.356385881,0.372018392,3.85375022888184,1.06699001789093
loamy,3.305143817,138014,2,0,0.772168044,-0.115821513,-0.401859436,4.15473556518555,1.15535771846771
yield,3.304765369,15022494,2,0,0.799881658,-0.019081063,-0.204827184,4.24558210372925,1.32791090011597
gland,3.304525325,2561362,1,0,0.380445901,-1.378404065,0.327409415,3.94669580459595,1.09769535064697
cheap,3.304482442,97049762,2,0,0.955849151,0.514121064,0.880571547,3.90686416625977,1.21816551685333
bilge,3.303637805,412304,2,0,0.769984639,-0.114099211,-0.39786978,4.15894842147827,1.15859341621399
fresh,3.303607141,38781893,1,0,0.447890337,-1.142991599,0.806875476,3.51378464698792,0.858256161212921
tubal,3.303390606,566730,2,0,0.769834952,-0.113105338,-0.395767355,4.16069316864014,1.16032218933105
leaky,3.303058393,650957,2,0,0.769398561,-0.112571216,-0.39457341,4.16185092926025,1.16129577159882
hinge,3.302961654,1758893,2,0,0.771338208,-0.105373041,-0.379890775,4.17178010940552,1.17341554164886
biome,3.302386942,174268,3,0,1.162515852,1.162613485,-1.097776627,4.12423896789551,1.31350719928741
mourn,3.301965549,779010,2,0,0.767678749,-0.111782865,-0.392617549,4.16422367095947,1.16286659240723
wider,3.301576773,8186703,2,0,0.781111014,-0.063645254,-0.294510768,4.20364046096802,1.24989128112793
lousy,3.301275269,1095083,2,0,0.767041104,-0.109756074,-0.388270275,4.16798734664917,1.16643357276917
brief,3.300807653,32599674,2,0,0.826299142,0.095018856,0.028689727,4.08845138549805,1.26568925380707
burnt,3.300110558,3221640,1,0,0.37377112,-1.374289915,0.337202357,3.92820048332214,1.09332597255707
power,3.300088454,226596368,2,0,1.195076465,1.356054203,2.595698888,4.06120538711548,1.34422826766968
retro,3.300042011,8000179,2,1,-0.536866962,0.777648257,-0.491254615,4.40588283538818,1.35587334632874
wince,3.300027802,717079,2,0,0.76407804,-0.11226355,-0.392973223,4.1656494140625,1.16248726844788
nerdy,3.299846631,431324,1,0,0.367973952,-1.392438842,0.300345891,4.01916551589966,1.11163699626923
ester,3.299783335,1581770,2,1,-0.549575677,0.735915332,-0.576116885,4.52285814285278,1.37893199920654
china,3.299743189,124472054,2,0,0.999642661,0.692187065,1.244539567,4.24181079864502,1.37657964229584
taint,3.299400144,375008,2,1,-0.552566389,0.7280554,-0.591992261,4.54494524002075,1.3808217048645
deign,3.299303956,94806,2,0,0.761590072,-0.116337777,-0.401033494,4.16041421890259,1.15578532218933
chime,3.299085927,1115076,2,0,0.763144502,-0.109714359,-0.387481771,4.17038440704346,1.16698789596558
habit,3.29903079,4880657,2,0,0.770228666,-0.085238639,-0.337644876,4.18066883087158,1.20802974700928
pasty,3.298713424,231237,1,0,0.365555635,-1.393785173,0.297969679,4.02683448791504,1.11293125152588
cabin,3.297719194,8052267,2,0,0.773921624,-0.064674638,-0.295366311,4.20344877243042,1.24893069267273
stork,3.297553107,728360,1,0,0.3644186,-1.390600424,0.30482498,4.01046657562256,1.10968387126923
foyer,3.297315805,1042532,2,0,0.759824807,-0.110257276,-0.388017986,4.17026090621948,1.16642642021179
surer,3.297242649,73497,2,1,-0.55701906,0.726008481,-0.595465308,4.54983997344971,1.37825202941895
sound,3.297209975,100010833,2,0,0.948427453,0.533076198,0.921491,3.94837021827698,1.22488141059875
boney,3.296294531,409772,2,0,0.756782288,-0.114411662,-0.396145832,4.16658687591553,1.15969824790955
usher,3.295568678,4948609,2,0,0.764136095,-0.084936471,-0.335917201,4.18183565139771,1.20958435535431
exalt,3.295274624,193526,2,0,0.754536773,-0.115858467,-0.398762965,4.16556930541992,1.15748775005341
pinto,3.293857899,1108872,2,0,0.753736721,-0.109965418,-0.386312646,4.17050409317017,1.16755950450897
relax,3.293716688,8856944,2,0,0.768263226,-0.059605214,-0.283761442,4.20987939834595,1.25999522209167
warty,3.292392085,111349,1,0,0.353966064,-1.394819298,0.297896271,4.03524017333984,1.11366009712219
fibre,3.291424755,5134463,2,0,0.757043067,-0.08389537,-0.332466346,4.18397426605225,1.21278429031372
slack,3.291389468,1954286,1,0,0.355679738,-1.382879805,0.322520759,3.97233510017395,1.10164856910706
poker,3.291114066,129054826,2,0,0.992876319,0.721629289,1.30724099,4.26252222061157,1.38375818729401
panic,3.290670153,6396440,2,0,0.758094236,-0.075722378,-0.315588097,4.19308471679688,1.22910487651825
rival,3.289926638,4298220,2,0,0.752755389,-0.089391705,-0.343172424,4.17833232879639,1.2023640871048
horny,3.288228867,12363955,1,0,0.369857005,-1.315339748,0.461011093,3.71586179733276,0.993037879467011
sleep,3.287866416,29491537,2,1,-0.51775214,0.91686082,-0.203981101,4.12211990356445,1.23217189311981
sling,3.287852163,1688770,1,0,0.348815903,-1.384748358,0.319854201,3.98388457298279,1.10334980487823
shark,3.287705951,5904454,1,0,0.356595004,-1.35735044,0.37566836,3.86200976371765,1.07003021240234
novel,3.287452246,21821189,2,0,0.781735325,0.024415608,-0.110727799,4.19695711135864,1.31879007816315
whose,3.286724994,43634263,2,0,0.82203911,0.166180925,0.178062543,3.96765851974487,1.20144689083099
puree,3.286662203,438733,3,1,-0.180104405,2.006266657,-1.285157227,4.16699171066284,1.30374360084534
drawl,3.286447638,112289,1,0,0.343284344,-1.395052795,0.29933138,4.039222240448,1.11360538005829
ladle,3.286350381,372653,2,1,-0.576024249,0.727514083,-0.58890025,4.53237771987915,1.37249660491943
march,3.285069285,158281269,1,0,0.642531741,-0.366940009,2.392449479,3.91271591186523,1.29684376716614
modal,3.284980617,1718570,2,0,0.738945308,-0.106359935,-0.376120941,4.1696081161499,1.1711517572403
heady,3.284794727,434375,2,0,0.73616148,-0.114715263,-0.393068079,4.16451358795166,1.15405750274658
final,3.284534141,97649084,2,0,0.921140825,0.51721285,0.893275565,3.94780707359314,1.2170135974884
flake,3.284458402,847014,2,0,0.736344182,-0.112046484,-0.387527818,4.16581630706787,1.15905261039734
drank,3.284295126,1777243,1,0,0.342591875,-1.384316621,0.321876116,3.98323583602905,1.10274469852448
croup,3.284136326,149483,2,0,0.734434722,-0.116593726,-0.396680009,4.1628623008728,1.14948964118958
foray,3.283497756,499808,2,0,0.733955351,-0.114342198,-0.391891911,4.16367053985596,1.15328705310822
urban,3.283137119,38087999,2,0,0.805010786,0.129983136,0.105536693,4.02547979354858,1.22552502155304
mercy,3.282481728,6831149,1,0,0.348973668,-1.35153709,0.389180082,3.84409117698669,1.05892908573151
hyena,3.281880716,268889,2,0,0.730608662,-0.115908453,-0.394560277,4.16141748428345,1.14822363853455
guard,3.281674343,21137924,2,0,0.770047728,0.019741188,-0.118385501,4.20540952682495,1.32158935070038
mount,3.281421543,36648260,2,0,0.799181048,0.120555044,0.086897596,4.0433030128479,1.23398315906525
these,3.281290166,541003982,2,1,0.446194722,4.241652934,6.565590015,4.0984525680542,1.49846827983856
adopt,3.281272055,11272339,2,0,0.750505044,-0.044405694,-0.248824173,4.22762727737427,1.29109752178192
meter,3.28104957,22874915,2,1,-0.542625479,0.873575077,-0.289896444,4.17589807510376,1.26194190979004
genre,3.280405791,22344091,2,1,-0.5447951,0.870098537,-0.296765885,4.18067789077759,1.26461815834045
began,3.279842018,38269468,2,0,0.799434917,0.131029946,0.108726381,4.02481269836426,1.22282803058624
decry,3.279158716,203238,1,0,0.330358003,-1.394755387,0.302279199,4.04100847244263,1.11295413970947
often,3.27847599,92551460,2,0,0.900528685,0.483831847,0.827277031,3.92051792144775,1.21548497676849
mirth,3.278389649,381439,1,0,0.329315753,-1.393628001,0.304821097,4.0353798866272,1.11178719997406
glory,3.277932753,13158826,1,0,0.352868869,-1.310587749,0.473992451,3.7061460018158,0.983122169971466
fiery,3.277361187,1838655,2,0,0.725480549,-0.105886452,-0.372708514,4.1636381149292,1.16315627098084
login,3.27627704,144200144,2,0,0.995102185,0.819482508,1.511184818,4.21745109558106,1.35672307014465
repel,3.276070093,439316,2,1,-0.594373079,0.727533046,-0.58555785,4.52535629272461,1.36593294143677
flint,3.275833079,3230800,1,0,0.330156488,-1.375208944,0.343133831,3.94179749488831,1.09214890003204
roost,3.27569763,608008,2,1,-0.594720681,0.728614606,-0.583236687,4.52116250991821,1.36635959148407
hasty,3.275636888,700024,1,0,0.324976157,-1.391668015,0.309695217,4.02624845504761,1.10968959331512
dowel,3.27560688,285802,2,0,0.719365426,-0.116051396,-0.392834992,4.15618658065796,1.14056408405304
aptly,3.27527848,598371,1,0,0.324138101,-1.392343252,0.308435988,4.02999687194824,1.11034882068634
scarf,3.275054985,3181107,1,0,0.328663283,-1.375563334,0.342662546,3.94396138191223,1.09235000610352
gavel,3.2744073,352668,2,0,0.717337065,-0.11566509,-0.391663173,4.15543127059937,1.1399347782135
rusty,3.274163839,2780895,1,0,0.326298243,-1.378200809,0.337580479,3.95742416381836,1.09501886367798
demur,3.273328823,45556,2,0,0.714812948,-0.117704925,-0.395468568,4.15333986282349,1.13454794883728
drier,3.272154287,679179,2,1,-0.600953101,0.728934424,-0.581446979,4.51760101318359,1.36429023742676
prank,3.271788536,825027,1,0,0.318298255,-1.391010559,0.312270192,4.0254077911377,1.10835433006287
cramp,3.271695107,402123,1,0,0.317323607,-1.393763388,0.306696964,4.0396785736084,1.11132299900055
faith,3.271145363,35936559,2,0,0.779354788,0.115514463,0.07994021,4.05635786056519,1.23378539085388
scold,3.271131395,170208,1,0,0.315868087,-1.395293661,0.303763329,4.04802846908569,1.11284708976746
creed,3.270848311,3398609,2,1,-0.598112624,0.746559281,-0.545152708,4.46558332443237,1.35955154895782
sworn,3.270746873,2332355,1,0,0.319301546,-1.381254248,0.332463467,3.97594928741455,1.09749603271484
charm,3.270679681,10554644,1,0,0.334865701,-1.32780844,0.441271484,3.76527118682861,1.01464378833771
inane,3.270438328,319343,3,1,-0.209490118,2.00483662,-1.282854094,4.17463064193726,1.29751706123352
wafer,3.270040877,1554217,2,0,0.711781704,-0.108030491,-0.374720058,4.15636539459229,1.1502251625061
spend,3.269720438,26713310,1,0,0.363966146,-1.222808627,0.655301929,3.58346843719482,0.888091027736664
plume,3.269647166,1269109,2,0,0.710530242,-0.109899689,-0.378398194,4.15493631362915,1.14598727226257
guide,3.269048966,213378807,3,0,1.509310936,2.54719353,1.731184723,4.51304626464844,2.02415347099304
bland,3.26892202,1606490,1,0,0.314637206,-1.386046247,0.323296035,4.00214338302612,1.10225439071655
girth,3.268882692,492919,1,0,0.312442267,-1.393286537,0.308571406,4.03950881958008,1.11011230945587
spike,3.268517608,4833410,2,0,0.715299465,-0.086775685,-0.330967366,4.17424201965332,1.19424116611481
trick,3.268280443,8208473,1,0,0.326078152,-1.343156298,0.410802692,3.82224035263062,1.04220819473267
niece,3.268203556,1151039,3,1,-0.211919957,2.010152933,-1.271314794,4.17013740539551,1.29437375068665
cloak,3.267959579,1450056,2,0,0.707842443,-0.108791476,-0.375600135,4.15420770645142,1.14624297618866
rebus,3.267698926,227042,2,0,0.705040959,-0.116752114,-0.391719873,4.14928579330444,1.12985754013062
dense,3.265755394,5225392,2,1,-0.603780958,0.758228894,-0.519763037,4.42940950393677,1.35244023799896
tulip,3.265507156,2406691,2,0,0.705259771,-0.102671777,-0.362355635,4.15581560134888,1.15572226047516
crush,3.265153964,3576348,1,0,0.311622879,-1.373393181,0.350261705,3.9408552646637,1.08842360973358
shaft,3.264882333,6431372,1,0,0.316580967,-1.354845211,0.388102519,3.86656522750855,1.06303203105927
troll,3.264689267,2079165,1,1,-1.006932175,-0.540576402,0.135919981,4.34626913070679,0.935803472995758
flyer,3.264162494,5718564,1,0,0.313927495,-1.359507793,0.378843388,3.88386631011963,1.07140684127808
elect,3.263965241,5748899,2,1,-0.605999619,0.761559764,-0.512407903,4.41826009750366,1.34687447547913
grove,3.263932001,15189493,2,0,0.726813454,-0.0196414,-0.192845004,4.24700212478638,1.32432103157043
vault,3.262841339,5408483,2,0,0.706194943,-0.083266254,-0.321999888,4.17538452148438,1.19629395008087
elide,3.262296223,23795,3,1,-0.224687107,2.002587236,-1.284815959,4.1833872795105,1.29785299301147
crepe,3.261864637,768351,2,1,-0.619275819,0.729099328,-0.577804515,4.51004028320313,1.35780966281891
spurn,3.261082028,79323,1,0,0.297633734,-1.396289521,0.304965891,4.06134128570557,1.1114559173584
could,3.260879848,302311431,2,0,1.269044508,1.846655195,3.606894658,4.03073596954346,1.36963391304016
azure,3.260446342,1042257,3,0,1.088794916,1.166565263,-1.076254415,4.19338512420654,1.32351458072662
curve,3.260394104,11071177,2,0,0.712598917,-0.046554881,-0.246489143,4.21799802780151,1.27244639396667
tangy,3.260254427,333638,1,0,0.296631482,-1.39466972,0.308528888,4.05366230010986,1.10949218273163
scene,3.259161757,29372413,2,1,-0.56956813,0.914929438,-0.19868745,4.13450622558594,1.22187209129334
ombre,3.259013444,243069,2,0,0.689461761,-0.116998025,-0.389429137,4.14201498031616,1.1191565990448
graze,3.258913652,364990,2,0,0.68951499,-0.116209507,-0.387792076,4.14239978790283,1.12063205242157
salvo,3.257853633,454555,2,0,0.687780751,-0.115670022,-0.386353318,4.14184999465942,1.12047636508942
gonad,3.25647678,95676,2,0,0.684621635,-0.118058392,-0.390772251,4.13930702209473,1.11403465270996
noose,3.255691054,378201,3,1,-0.235882019,2.004624792,-1.278545891,4.18674755096436,1.29630541801453
rearm,3.255553283,45604,2,1,-0.631997465,0.724146756,-0.585856947,4.52381753921509,1.35072767734528
leper,3.255520884,200592,2,1,-0.631760036,0.725152941,-0.583798493,4.5201301574707,1.35132551193237
vital,3.255105575,14166642,2,0,0.708999176,-0.026646158,-0.204266289,4.23364496231079,1.30047166347504
whine,3.254758755,832743,2,0,0.682939992,-0.11333638,-0.380608692,4.14069128036499,1.12155365943909
dicey,3.254558153,161963,2,0,0.681299878,-0.117704833,-0.389436004,4.13794231414795,1.11249434947968
drift,3.252990695,3889505,1,0,0.290360122,-1.371847797,0.357316201,3.94302845001221,1.08467328548431
manly,3.252854779,1260481,1,0,0.2851007,-1.388943094,0.322563208,4.03015565872192,1.10144793987274
haven,3.252355717,10569212,2,0,0.697194569,-0.050141886,-0.251207006,4.20786285400391,1.25454616546631
badge,3.251778071,6145138,2,0,0.687717004,-0.078923607,-0.309605205,4.17395162582398,1.19426894187927
drawn,3.250806204,14827380,1,0,0.307299289,-1.300834823,0.5025618,3.70015001296997,0.969771921634674
bacon,3.250531786,5385205,2,0,0.684027494,-0.083913743,-0.31936187,4.16675138473511,1.18132388591766
green,3.249713292,108287905,2,1,-0.436009232,1.427534202,0.84773187,4.03017044067383,1.11522245407105
elfin,3.249447761,168528,2,0,0.672127876,-0.117868146,-0.388126081,4.13458347320557,1.10819804668427
allot,3.248920666,396325,2,1,-0.643248735,0.726159251,-0.579629067,4.51199865341187,1.3477224111557
sheen,3.248896278,1124463,2,1,-0.641903563,0.730891487,-0.569988986,4.49473905563355,1.35061717033386
clank,3.247391205,265523,1,0,0.273383434,-1.395630987,0.310706161,4.06908702850342,1.10737085342407
about,3.247337837,1226734006,3,0,3.403376882,9.133575509,15.14443226,2.50895547866821,0.672640025615692
otter,3.247224793,1662335,2,1,-0.64388155,0.734320519,-0.562472183,4.48151588439941,1.351203083992
birth,3.246889643,36286070,1,0,0.341195141,-1.161501712,0.787426455,3.56594395637512,0.861226618289948
freak,3.246024295,3908219,2,0,0.673109004,-0.093696493,-0.337825612,4.15114450454712,1.15359270572662
gnome,3.244570357,12609820,2,0,0.687095204,-0.037190842,-0.222343766,4.21575927734375,1.26847958564758
denim,3.243382074,4737554,2,0,0.669942383,-0.088411951,-0.326220038,4.15636920928955,1.16302359104157
total,3.243041418,222649459,2,1,-0.229842937,2.170665968,2.362485722,3.95500612258911,1.21313488483429
prism,3.242799386,2648058,1,0,0.269675845,-1.380328541,0.343329252,3.99391937255859,1.0896121263504
demon,3.242530027,4602331,2,0,0.66815311,-0.089325304,-0.327805302,4.15481853485107,1.16030740737915
elder,3.241846115,7299470,2,1,-0.642794795,0.770747588,-0.486598043,4.37593746185303,1.31647157669067
chord,3.241334208,3123447,1,0,0.267949446,-1.377297361,0.349969945,3.97996592521668,1.08671379089355
diver,3.241313374,2452406,2,0,0.661865294,-0.103349808,-0.355960521,4.13686466217041,1.12850725650787
